3447,BLOCK,15mm thick polypropylene worktop 800mm wide with 18mm thick plywood backing,15PP80BS,,,,,,,,rm,,1,0,,0,2,1,,,,0,0,0,3,NULL,1,,,,,,,0
2816,BLOCK,15mm thick polypropylene worktop 900mm wide with 18mm thick plywood backing,15PP90,,,,,,,,rm,,1,0,,0,2,1,,,,0,0,0,3,NULL,1,,,,,,,0
3448,BLOCK,15mm thick polypropylene worktop 900mm wide with 18mm thick plywood backing,15PP90BS,,,,,,,,rm,,1,0,,0,2,1,,,,0,0,0,3,NULL,1,,,,,,,0
179,BLOCK,16mm thick  athlon 1200mm wide,16ATH120,,,,0.036,27,0.045,1.2,rm,AU,1,1,0,0,1,1,751,0.34,1,0,0,0,3,NULL,1,,0,0,0,0,0,0
661,BLOCK,16 mm thick athlon worktop 1500 mm wide,16ATH150,,,,0.036,34,0.056,1.5,rm,,1,0,,0,2,1,751,0.34,1,0,0,0,3,NULL,1,,,,,,,0
176,BLOCK,16mm thick athlon worktop 600mm wide,16ATH60,,,,0.036,16,0.026,0.7,rm,AU,1,1,0,0,1,1,"751,1395","0.2,0.15","1,2",0,0,0,3,NULL,1,,0,0,0,0,0,0
3429,BLOCK,16mm thick athlon worktop 600mm wide with back splash,16ATH60BS,,,,0.036,16,0.026,0.7,rm,AU,1,1,0,0,1,1,"751,1395","0.2,0.15","1,2",0,0,0,3,NULL,1,,0,0,0,0,0,0
177,BLOCK,16mm thick athlon worktop 750mm wide,16ATH75,,,,0.036,19.5,0.032,0.85,rm,AU,1,1,0,0,1,1,"751,1395","0.2,0.15","1,2",0,0,0,3,NULL,1,,0,0,0,0,0,0
3430,BLOCK,16mm thick athlon worktop 750mm wide with back splash,16ATH75BS,,,,0.036,19.5,0.032,0.85,rm,AU,1,1,0,0,1,1,"751,1395","0.2,0.15","1,2",0,0,0,3,NULL,1,,0,0,0,0,0,0
178,BLOCK,16mm thick athlon worktop 900mm wide,16ATH90,,,,0.036,22.5,0.037,0.9,rm,AU,1,1,0,0,1,1,"750,1395","0.24,0.15","1,2",0,0,0,3,NULL,1,,0,0,0,0,0,0
3431,BLOCK,16mm thick athlon worktop 900mm wide with backsplash,16ATH90BS,,,,0.036,22.5,0.037,0.9,rm,AU,1,1,0,0,1,1,"750,1395","0.24,0.15","1,2",0,0,0,3,NULL,1,,0,0,0,0,0,0
595,BLOCK,16mm thick compact laminate worktop 1000mm wide,16COM100,,,,0.036,,0.037,1,rm,,1,0,,0,2,1,1437,0.42,1,0,0,0,3,NULL,1,,,,,,,0
1255,BLOCK,16mm thick compact laminate worktop 1200 mm wide,16COM120,,,,0.036,,0.045,1.2,rm,,1,0,,0,2,1,1437,0.42,1,0,0,0,3,NULL,1,,,,,,,0
2613,BLOCK,16mm thick compact laminate worktop 1500 mm wide,16COM150,,,,0.036,,0.056,1.5,rm,,1,0,,0,2,1,1437,0.84,1,0,0,0,3,NULL,1,,,,,,,0
1219,BLOCK,16mm thick compact laminate worktop 600 mm wide with back splash,16COM60,,,,0.036,,0.026,0.7,rm,,1,0,,0,2,1,"1437,1395","0.25,0.15","1,2",0,0,0,3,NULL,1,,,,,,,0
1320,BLOCK,16mm thick compact laminate worktop 750 mm wide with back splash,16COM75,,,,0.036,,0.032,0.85,rm,,1,0,,0,2,1,"1437,1395","0.42,0.15","1,2",0,0,0,3,NULL,1,,,,,,,0
4062,RAW MATERIALS,16 A Tiny Trip MCB,16MCB,,,,,,,,nos,,1,0,,0,2,0,,,,0,0,0,0,NULL,1,NULL,,,,,,0
3896,LAYER,16 mm thick MDF worktop 800 mm wide with back splash.,16MDF80BS,,,,,,,,rm,,1,0,,0,2,0,,,,0,0,0,1,NULL,1,NULL,,,,,,0
166,LAYER,16mm thick trespa worktop 1000mm wide,16TRE100,,,,0.016,23,0.016,0,rm,AU,1,1,0,0,1,1,3036,0.21,1,55308,0,0,1,NULL,1,NULL,0,0,0,0,0,637
170,BLOCK,16mm thick trespa worktop 1200mm wide,16TRE120,,,,0.036,27,0.045,1.2,rm,AU,1,1,0,0,1,1,1362,0.33,1,55308,0,0,3,NULL,1,NULL,0,0,0,0,0,637
3560,BLOCK,16mm thick trespa worktop 1300mm wide,16TRE130,,,,0.036,27,0.046,13,rm,,1,1,0,0,1,0,1362,0.3,1,56934,0,0,3,NULL,1,NULL,0,0,0,0,0,656
171,LAYER,16mm thick trespa worktop 1500mm wide,16TRE150,,,,0.036,34,0.056,1.5,rm,AU,1,1,0,0,1,1,1457,0.33,1,56934,0,0,1,NULL,1,NULL,0,0,0,0,0,656
165,BLOCK,16 mm thick trespa worktop 600mm wide,16TRE60,,,,0.036,16,0.026,0.7,rm,AU,1,1,0,0,1,1,"1362,1395","0.13,0.15","1,2",26027,0,0,3,NULL,1,NULL,0,0,0,0,0,300
2998,BLOCK,16 mm thick trespa worktop 600mm wide with back splash,16TRE60BS,,,,0.036,16,0.026,0.7,rm,AU,1,1,0,0,1,1,"1362,1395","0.2,0.15","1,2",29931,0,0,3,NULL,1,NULL,0,0,0,0,0,345
3575,LAYER,16mm thick trespa worktop 700mm wide,16TRE70,,,,0.036,20,0.032,0.85,rm,,1,1,0,0,1,0,"1362,1395","0.15,0.15","1,2",27654,0,0,1,NULL,1,NULL,0,0,0,0,0,318
3586,BLOCK,16mm thick trespa worktop 700mm wide with back splash,16TRE70BS,,,,0.036,20,0.032,0.85,rm,,1,1,0,0,1,0,"1362,1395","0.15,0.15","1,2",31558,0,0,3,NULL,1,NULL,0,0,0,0,0,363
3574,BLOCK,16mm thick trespa worktop 750mm wide,16TRE75,,,,0.036,20,0.032,0.85,rm,,1,1,0,0,1,0,"1362,1395","0.16,0.15","1,2",27654,0,0,3,NULL,1,NULL,0,0,0,0,0,318
2996,LAYER,16 mm thick trespa worktop 750mm wide with back splash,16TRE75BS,,,,0.036,19.5,0.028,0.85,rm,AU,1,1,0,0,1,1,"1362,1395","0.2,0.15","1,2",31558,947,947,1,NULL,1,NULL,0,0,0,0,0,363
3948,LAYER,16 mm thick trespa worktop 800mm wide,16TRE80,,,,,,,,rm,,1,0,,0,2,0,,,,53681,0,0,1,NULL,1,NULL,,,,,,618
3674,BLOCK,16 mm thick trespa worktop 800mm wide with back splash,16TRE80BS,,,,0.016,20.5,0.013,0.8,rm,AU,1,1,0,0,1,1,"3036,1395","0.19,0.15","1,2",57585,0,0,3,NULL,1,NULL,0,0,0,0,0,663
3585,LAYER,16 mm thick trespa worktop 900mm wide,16TRE90,,,,0.036,22.5,0.034,1,rm,AU,1,1,0,0,1,1,"3036,1395","0.24,0.15","1,2",53681,0,0,1,NULL,1,NULL,0,0,0,0,0,618
2997,BLOCK,16 mm thick trespa worktop 900mm wide with back splash,16TRE90BS,,,,0.036,22.5,0.034,1,rm,AU,1,1,0,0,1,1,"3036,1395","0.24,0.15","1,2",57585,0,0,3,NULL,1,NULL,0,0,0,0,0,663
4245,BLOCK,16mm thick trespa corner worktop,16TRECOR60,,,,0.036,25,0.04,,no,,1,0,,0,2,1,"1362,1395","0.5,0.3","1,2",0,0,0,3,NULL,1,NULL,,,,,,0
2519,BLOCK,16mm thick trespa corner worktop with back splash,16TRECOR60BS,,,,0.036,25,0.04,,no,,1,0,,0,2,1,"1362,1395","0.5,0.3","1,2",0,0,0,3,NULL,1,NULL,,,,,,0
3632,BLOCK,16mm thick trespa corner worktop,16TRECOR75,,,,0.036,40,0.061,,no,,1,0,,0,2,1,"1362,1395","0.5,0.3","1,2",0,0,0,3,NULL,1,NULL,,,,,,0
2518,BLOCK,16mm thick trespa corner worktop with back splash,16TRECOR75BS,,,,0.036,40,0.061,,no,,1,0,,0,2,1,"1362,1395","0.5,0.3","1,2",0,0,0,3,NULL,1,NULL,,,,,,0
3631,BLOCK,16mm thick trespa corner worktop,16TRECOR90,,,,0.036,57,0.088,,no,,1,0,,0,2,1,"1362,1395","0.5,0.3","1,2",0,0,0,3,NULL,1,NULL,,,,,,0
2517,BLOCK,16mm thick trespa corner worktop with back splash,16TRECOR90BS,,,,0.036,57,0.088,,no,,1,0,,0,2,1,"1362,1395","0.5,0.3","1,2",0,0,0,3,NULL,1,NULL,,,,,,0
3608,BLOCK,16 mm thick  trespa hexagonal worktop 1500 mm wide,16TREHEX150-130,,,,0.16,38,0.0312,1.3,no,,1,0,,0,2,0,1457,0.5,1,0,0,0,3,NULL,1,NULL,,,,,,0
3014,BLOCK,16 mm thick  trespa octagonal worktop 1800 mm wide,16TREOCT-180,,,,0.036,73,0.08,50,no,,1,0,,0,2,0,3036,0.75,1,0,0,0,3,NULL,1,NULL,,,,,,0
2965,BLOCK,16 mm thick  trespa octagonal worktop 1500 mm wide,16TREOCT150-150,,,,0.036,41.5,0.08,,no,,1,0,,0,2,0,1457,0.5,1,0,0,0,3,NULL,1,NULL,,,,,,0
3928,BLOCK,18 (±1)mm thick granite worktop 1000 mm wide with plybacking,18GRT100,,,,,,,,rm,,1,0,,0,2,1,1363,13.12,1,23082,0,0,3,NULL,1,NULL,,,,,,272
1919,BLOCK,18 (±1)mm thick granite worktop 1200 mm wide with plybacking,18GRT120,,,,,,0.049,,rm,,1,0,,0,2,1,1363,13.12,1,23285,0,0,3,NULL,1,NULL,,,,,,199
695,BLOCK,18 (±1)mm thick granite worktop 1500 mm wide and plybacking,18GRT150,,,,,,0.06,,rm,,1,0,,0,2,1,1363,16.4,1,32838,0,0,3,NULL,1,NULL,,,,,,249
1917,BLOCK,18 (±1)mm thick granite worktop 600 mm wide with plybacking,18GRT60,,,,,,0.028,0.7,rm,,1,0,,0,2,1,1363,6.56,1,11294,0,0,3,NULL,1,NULL,,,,,,94
3228,BLOCK,18 (±1)mm thick granite worktop 600 mm wide with backsplash & plybacking,18GRT60BS,,,,,,0.029,,rm,,1,0,,0,2,0,1363,7.64,1,13520,0,0,3,NULL,1,NULL,,,,,,107
693,BLOCK,18 (±1)mm thick granite worktop 750mm wide with plybacking,18GRT75,,,,,,0.035,,rm,,1,0,,0,2,1,1363,8.2,1,15663,0,0,3,NULL,1,NULL,,,,,,117
3229,BLOCK,18 (±1)mm thick granite worktop 750 mm wide with backsplash &plybacking,18GRT75BS,,,,,,0.035,,rm,rm,1,0,,0,2,0,1363,9.28,1,17889,0,0,3,NULL,1,NULL,,,,,,130
786,BLOCK,18 (±1)mm thick granite worktop 900 mm wide with plybacking,18GRT90,,,,,,0.041,,rm,,1,0,,0,2,1,1363,9.84,1,17698,0,0,3,NULL,1,NULL,,,,,,150
3230,BLOCK,18 (±1)mm thick granite worktop 900 mm wide with backsplash &plybacking,18GRT90BS,,,,,,0.041,,rm,,1,0,,0,2,0,1363,10.92,1,19924,0,0,3,NULL,1,NULL,,,,,,162
3639,BLOCK,18 (±1)mm thick 600mm wide granite corner worktop,18GRTCOR60,,,,,,0.043,,no,,1,0,,0,2,0,,,,0,0,0,3,NULL,1,NULL,,,,,,0
3638,BLOCK,18 (±1)mm thick 600mm wide granite corner worktop with back splash,18GRTCOR60BS,,,,,,,,no,,1,0,,0,2,0,,,,0,0,0,3,NULL,1,NULL,,,,,,0
3636,BLOCK,18 (±1)mm thick 750mm wide granite corner worktop,18GRTCOR75,,,,,,0.068,,no,,1,0,,0,2,0,,,,0,0,0,3,NULL,1,NULL,,,,,,0
3637,BLOCK,18 (±1)mm thick 750mm wide granite corner worktop with back splash,18GRTCOR75BS,,,,,,,,no,,1,0,,0,2,0,,,,0,0,0,3,NULL,1,NULL,,,,,,0
3635,BLOCK,18 (±1)mm thick 900mm wide granite corner worktop,18GRTCOR90,,,,,,0.091,,no,,1,0,,0,2,0,,,,0,0,0,3,NULL,1,NULL,,,,,,0
3634,BLOCK,18 (±1)mm thick 900mm wide granite corner worktop with back splash,18GRTCOR90BS,,,,,,,,no,,1,0,,0,2,0,,,,0,0,0,3,NULL,1,NULL,,,,,,0
2889,BLOCK,18mm thick melamine laminated plywood worktop 1000mm wide,18MEL100,,,,0.039,11,0.041,1,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759","0.42,0.84,0.63,2,0.01","1,2,3,4,5",5178,0,0,3,NULL,1,NULL,0,0,0,0,0,73
480,BLOCK,18mm thick melamine laminated plywood worktop 1200mm wide,18MEL120,,,,0.039,13,0.049,1.2,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759","0.42,1,0.75,2,0.01","1,2,3,4,5",5381,0,0,3,NULL,1,NULL,0,0,0,0,0,76
481,BLOCK,18mm thick melamine laminated plywood worktop 1500mm wide,18MEL150,,,,0.039,16,0.059,1.5,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759","0.83,1.5,1.125,2.5,0.02","1,2,3,4,5",10890,0,0,3,NULL,1,NULL,0,0,0,0,0,154
3918,BLOCK,18mm thick melamine laminated plywood  worktop 400mm wide,18MEL40,,,,,,,,no,,1,0,,0,2,0,,,,2579,0,0,3,NULL,1,NULL,,,,,,0
3685,BLOCK,18mm thick melamine laminated plywood  worktop 400mm wide with back splash,18MEL40BS,,,,0.039,8,0.029,0.7,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.25,0.5,0.375,1.6,0.01,0.15","1,2,3,4,5,6",3149,0,0,3,NULL,1,NULL,0,0,0,0,0,0
3648,BLOCK,18mm thick melamine laminated plywood  worktop 450mm wide,18MEL45,,,,0.039,8,0.029,0.7,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.25,0.5,0.375,1.6,0.01,0.15","1,2,3,4,5,6",2579,0,0,3,NULL,1,NULL,0,0,0,0,0,0
3741,BLOCK,18mm thick melamine laminated plywood  worktop 450mm wide  with back splash,18MEL45BS,,,,0.039,8,0.029,0.7,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.25,0.5,0.375,1.6,0.01,0.15","1,2,3,4,5,6",3149,0,0,3,NULL,1,NULL,0,0,0,0,0,0
477,BLOCK,18mm thick melamine laminated plywood  worktop 600mm wide,18MEL60,,,,0.039,8,0.029,0.7,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.25,0.5,0.375,1.6,0.01,0.15","1,2,3,4,5,6",2534,0,0,3,NULL,1,NULL,0,0,0,0,0,36
3385,BLOCK,18mm thick melamine laminated plywood  worktop 600mm wide with back splash,18MEL60BS,,,,0.039,8,0.029,0.7,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.25,0.5,0.375,1.6,0.01,0.15","1,2,3,4,5,6",3149,0,0,3,NULL,1,NULL,0,0,0,0,0,44
3387,BLOCK,18mm thick melamine laminated plywood worktop 700mm wide,18MEL70,,,,0.039,9,0.03,0.85,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.42,0.84,0.63,1.75,0.01,0.15","1,2,3,4,5,6",4762,0,0,3,NULL,1,NULL,0,0,0,0,0,67
3388,BLOCK,18mm thick melamine laminated plywood worktop 700mm wide with back splash,18MEL70BS,,,,0.039,9,0.03,0.85,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.42,0.84,0.63,1.75,0.01,0.15","1,2,3,4,5,6",5332,0,0,3,NULL,1,NULL,0,0,0,0,0,75
478,BLOCK,18mm thick melamine laminated plywood worktop 750mm wide,18MEL75,,,,0.039,9,0.03,0.85,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.42,0.84,0.63,1.75,0.01,0.15","1,2,3,4,5,6",4866,0,0,3,NULL,1,NULL,0,0,0,0,0,69
3386,BLOCK,18mm thick melamine laminated plywood worktop 750mm wide with back splash,18MEL75BS,,,,0.039,9,0.03,0.85,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.42,0.84,0.63,1.75,0.01,0.15","1,2,3,4,5,6",5436,0,0,3,NULL,1,NULL,0,0,0,0,0,77
479,BLOCK,18mm thick melamine laminated plywood worktop 800mm wide,18MEL80,,,,0.039,10,0.037,0.9,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.42,0.84,0.63,1.9,0.01,0.15","1,2,3,4,5,6",4970,0,0,3,NULL,1,NULL,0,0,0,0,0,70
3389,BLOCK,18mm thick melamine laminated plywood worktop 800mm wide with back splash,18MEL80BS,,,,0.039,10,0.037,0.9,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.42,0.84,0.63,1.9,0.01,0.15","1,2,3,4,5,6",5540,0,0,3,NULL,1,NULL,0,0,0,0,0,77
2890,BLOCK,18mm thick melamine laminated plywood worktop 900mm wide,18MEL90,,,,0.039,11,0.041,1,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.42,0.84,0.63,1.9,0.01,0.15","1,2,3,4,5,6",5074,0,0,3,NULL,1,NULL,0,0,0,0,0,72
3390,BLOCK,18mm thick melamine laminated plywood worktop 900mm wide with back splash,18MEL90BS,,,,0.039,11,0.041,1,rm,AU,1,1,0,0,1,1,"752,762,757,1480,759,1395","0.42,0.84,0.63,1.9,0.01,0.15","1,2,3,4,5,6",5644,0,0,3,NULL,1,NULL,0,0,0,0,0,80
3630,BLOCK,18mm thick melamine corner worktop,18MELCOR60,,,,0.036,40,0.061,,no,,1,0,,0,2,1,"1362,1395","0.5,0.3","1,2",0,0,0,3,NULL,1,NULL,,,,,,0
